Wall time,Step,Value
1779717932.3209689,0,17.01449966430664
1779717934.8037026,1,16.936750411987305
1779717937.263616,2,16.749740600585938
1779717939.7244887,3,16.636980056762695
1779717942.098543,4,16.483129501342773
1779717944.4905636,5,16.346778869628906
1779717946.9172006,6,16.16988754272461
1779717949.3715682,7,16.082294464111328
1779717954.6724257,8,15.976217269897461
1779717956.1334913,9,15.816716194152832
1779717957.571826,10,15.740151405334473
1779717959.0181677,11,15.627490997314453
1779717960.4295316,12,15.519306182861328
1779717961.8228223,13,15.412985801696777
1779717963.2091937,14,15.31655502319336
1779717964.670055,15,15.224259376525879
1779717966.1495206,16,15.136290550231934
1779717967.631386,17,15.063456535339355
1779717969.1328764,18,14.994203567504883
1779717970.6832137,19,14.930521011352539
1779717972.1960745,20,14.898823738098145
1779717973.7954142,21,14.860174179077148
1779717975.3018134,22,14.78284740447998
1779717976.8446834,23,14.743629455566406
1779717978.3657649,24,14.69137954711914
1779717979.865842,25,14.653681755065918
1779717981.3423789,26,14.622337341308594
1779717982.8093417,27,14.564468383789062
1779717984.255904,28,14.531241416931152
1779717985.7362087,29,14.49250602722168
1779717987.2089927,30,14.447242736816406
1779717988.687066,31,14.379140853881836
1779717990.10564,32,14.333492279052734
1779717991.4923894,33,14.285978317260742
1779717992.8923962,34,14.218116760253906
1779717994.2526343,35,14.153868675231934
1779717995.6165624,36,14.116610527038574
1779717996.9298353,37,14.066534042358398
1779717998.179629,38,14.011107444763184
1779717999.5667295,39,13.985682487487793
1779718000.9800186,40,13.946627616882324
1779718002.4609027,41,13.91608715057373
1779718003.915258,42,13.90774154663086
1779718005.342583,43,13.891592025756836
1779718006.8229733,44,13.897019386291504
1779718008.3168826,45,13.908329010009766
1779718009.7847285,46,13.891458511352539
1779718011.226123,47,13.858528137207031
1779718012.6644554,48,13.855530738830566
1779718014.1473098,49,13.827277183532715
1779718015.6472208,50,13.783764839172363
1779718017.171579,51,13.739799499511719
1779718018.6208732,52,13.69636058807373
1779718020.1312268,53,13.664642333984375
1779718021.749893,54,13.632529258728027
1779718023.279177,55,13.597233772277832
1779718024.702325,56,13.57646369934082
1779718026.0757713,57,13.569777488708496
1779718027.435617,58,13.517714500427246
1779718028.8711793,59,13.469472885131836
1779718030.369146,60,13.432903289794922
1779718031.8623269,61,13.431187629699707
1779718033.2342722,62,13.444807052612305
1779718034.689145,63,13.438932418823242
1779718036.0990446,64,13.442444801330566
1779718037.5427475,65,13.44349193572998
1779718039.056007,66,13.417257308959961
1779718040.4956887,67,13.402192115783691
1779718041.897143,68,13.376334190368652
1779718043.3357766,69,13.367622375488281
1779718044.7424815,70,13.35409927368164
1779718046.0857196,71,13.36008071899414
1779718047.4624333,72,13.360227584838867
1779718048.8823428,73,13.345414161682129
1779718050.3130655,74,13.33916187286377
1779718051.6857116,75,13.324079513549805
1779718053.052399,76,13.2813720703125
1779718054.484362,77,13.271655082702637
1779718055.9592652,78,13.279326438903809
1779718057.3024216,79,13.282336235046387
1779718058.625724,80,13.283157348632812
1779718060.0000257,81,13.260713577270508
1779718061.4527812,82,13.257328033447266
1779718063.5624104,83,13.263581275939941
1779718065.9591613,84,13.23637866973877
1779718068.4724195,85,13.222894668579102
1779718070.9825723,86,13.228816032409668
1779718073.5426564,87,13.219429969787598
1779718076.02252,88,13.21324634552002
1779718078.5359392,89,13.237580299377441
1779718081.272651,90,13.255973815917969
1779718086.969207,91,13.270878791809082
1779718088.4959114,92,13.260346412658691
1779718090.094002,93,13.234111785888672
1779718091.582002,94,13.234841346740723
1779718092.9757612,95,13.215516090393066
1779718094.492576,96,13.193809509277344
1779718096.025999,97,13.160494804382324
1779718097.4691007,98,13.115804672241211
1779718098.9325697,99,13.086429595947266
1779718100.3941705,100,13.071656227111816
1779718101.8791242,101,13.050030708312988
1779718103.4091756,102,13.035614013671875
1779718104.9291496,103,13.020445823669434
1779718106.4125202,104,13.013073921203613
1779718107.9260323,105,12.965361595153809
1779718109.4391177,106,12.942331314086914
1779718110.9491405,107,12.945710182189941
1779718112.4459858,108,12.948906898498535
1779718114.006578,109,12.956326484680176
1779718115.5594773,110,12.968962669372559
1779718117.0490782,111,12.974401473999023
1779718118.5552015,112,12.975970268249512
1779718120.0624301,113,12.982549667358398
1779718121.50249,114,12.99490737915039
1779718123.005757,115,13.005250930786133
1779718124.5433168,116,12.987686157226562
1779718126.042456,117,12.977648735046387
1779718127.485753,118,12.979846000671387
1779718128.9491203,119,12.943720817565918
1779718130.4225247,120,12.898191452026367
1779718131.8026514,121,12.870600700378418
1779718133.2123988,122,12.86395263671875
1779718134.626023,123,12.879047393798828
1779718136.105819,124,12.87911319732666
1779718137.509076,125,12.889145851135254
1779718138.9094698,126,12.89337158203125
1779718140.2557604,127,12.884563446044922
1779718141.6022787,128,12.89118480682373
1779718142.9790757,129,12.896777153015137
1779718144.3689954,130,12.900215148925781
1779718145.7579055,131,12.891413688659668
1779718147.166534,132,12.879547119140625
1779718148.602408,133,12.868337631225586
1779718150.009062,134,12.83190631866455
1779718151.3823593,135,12.817919731140137
1779718152.769291,136,12.81360149383545
1779718154.1534686,137,12.802999496459961
1779718155.5491323,138,12.812560081481934
1779718156.948082,139,12.817673683166504
1779718158.3591223,140,12.81516170501709
1779718159.769251,141,12.816399574279785
1779718161.1724422,142,12.809957504272461
1779718162.5691013,143,12.790346145629883
1779718163.9327116,144,12.762920379638672
1779718165.3324382,145,12.741958618164062
1779718166.7225597,146,12.736800193786621
1779718168.0758097,147,12.74221420288086
1779718169.4527628,148,12.731154441833496
1779718170.845885,149,12.701194763183594
1779718172.2125435,150,12.666437149047852
1779718173.6591926,151,12.638958930969238
1779718175.1691902,152,12.627102851867676
1779718176.629387,153,12.643733024597168
1779718178.035789,154,12.674436569213867
1779718179.4875002,155,12.689778327941895
1779718180.9525347,156,12.664629936218262
1779718182.4224317,157,12.646622657775879
1779718183.9457936,158,12.655460357666016
1779718185.4459357,159,12.644366264343262
1779718186.9359813,160,12.634819030761719
1779718188.4291492,161,12.61526870727539
1779718189.892582,162,12.603964805603027
1779718191.309203,163,12.589741706848145
1779718192.715875,164,12.579859733581543
1779718194.185777,165,12.557294845581055
1779718195.9892638,166,12.535530090332031
1779718198.4224272,167,12.523065567016602
1779718200.8891933,168,12.509666442871094
1779718203.302519,169,12.503650665283203
1779718205.7158039,170,12.487455368041992
1779718208.1560364,171,12.482038497924805
1779718210.595802,172,12.483720779418945
1779718212.9991431,173,12.482735633850098
1779718215.4791195,174,12.488248825073242
1779718220.1358213,175,12.48866081237793
1779718221.499147,176,12.489609718322754
1779718222.8824384,177,12.493339538574219
1779718224.2327547,178,12.488138198852539
1779718225.6034913,179,12.48259162902832
1779718226.9825077,180,12.456783294677734
1779718228.3557727,181,12.396656036376953
1779718229.7626665,182,12.387615203857422
1779718231.152559,183,12.384839057922363
1779718232.5427775,184,12.374773979187012
1779718233.9124863,185,12.36242389678955
1779718235.2857451,186,12.34056568145752
1779718236.682492,187,12.336541175842285
1779718238.1025283,188,12.341981887817383
1779718239.5624905,189,12.355960845947266
1779718240.9224408,190,12.372451782226562
1779718242.2893283,191,12.38570785522461
1779718243.7591033,192,12.368840217590332
1779718245.13253,193,12.346199989318848
1779718246.5557365,194,12.353167533874512
1779718247.935821,195,12.363504409790039
1779718249.3208942,196,12.357583045959473
1779718250.6457703,197,12.357203483581543
1779718251.9991674,198,12.363292694091797
1779718253.3422859,199,12.38020133972168
1779718254.7292843,200,12.356284141540527
1779718256.1671498,201,12.324830055236816
1779718257.5791218,202,12.287592887878418
1779718258.9425027,203,12.264087677001953
1779718260.265783,204,12.252242088317871
1779718261.5590708,205,12.255106925964355
1779718262.8558688,206,12.243608474731445
1779718264.1791458,207,12.240936279296875
1779718265.4659119,208,12.250322341918945
