Wall time,Step,Value
1779717932.3149693,0,0.016174638643860817
1779717934.7982025,1,0.05133254453539848
1779717937.2576153,2,0.0958334356546402
1779717939.718488,3,0.13424479961395264
1779717942.0930266,4,0.18767039477825165
1779717944.4855657,5,0.1927470862865448
1779717946.9122016,6,0.2280772626399994
1779717949.3665676,7,0.27094924449920654
1779717954.666926,8,0.31217658519744873
1779717956.1244905,9,0.280574768781662
1779717957.5663254,10,0.3819800615310669
1779717959.0126677,11,0.4148520827293396
1779717960.4240315,12,0.3665381371974945
1779717961.8168178,13,0.4273723363876343
1779717963.2036772,14,0.5131348371505737
1779717964.6625571,15,0.47535115480422974
1779717966.139519,16,0.5427087545394897
1779717967.6243858,17,0.5079147815704346
1779717969.1268764,18,0.5365477800369263
1779717970.6772127,19,0.3891937732696533
1779717972.1905663,20,0.4067811965942383
1779717973.7899065,21,0.2977018654346466
1779717975.2938135,22,0.3053182065486908
1779717976.8391833,23,0.3482249677181244
1779717978.3591661,24,0.27389973402023315
1779717979.8624473,25,0.3295644223690033
1779717981.3324597,26,0.3337551951408386
1779717982.8024235,27,0.31049227714538574
1779717984.2458673,28,0.18416665494441986
1779717985.7266448,29,0.37407225370407104
1779717987.1989925,30,0.29963070154190063
1779717988.6795254,31,0.38714441657066345
1779717990.0989792,32,0.34867560863494873
1779717991.485694,33,0.3211406171321869
1779717992.8859003,34,0.3611266613006592
1779717994.2459643,35,0.5344447493553162
1779717995.6110628,36,0.3913838863372803
1779717996.9248357,37,0.40448707342147827
1779717998.1746278,38,0.7576632499694824
1779717999.5612307,39,0.6825584769248962
1779718000.974518,40,0.7063764333724976
1779718002.4539018,41,0.528688907623291
1779718003.9097526,42,0.6717113256454468
1779718005.3345861,43,0.7201916575431824
1779718006.8179736,44,0.9210850596427917
1779718008.3113742,45,0.7704877853393555
1779718009.779729,46,0.7264300584793091
1779718011.221122,47,0.8631296157836914
1779718012.6584516,48,0.6892386674880981
1779718014.137311,49,0.7137961387634277
1779718015.6392202,50,0.5009117126464844
1779718017.165579,51,0.7188915014266968
1779718018.6113691,52,0.5718772411346436
1779718020.1252198,53,1.0071507692337036
1779718021.7431324,54,0.7247373461723328
1779718023.2723238,55,0.4920963644981384
1779718024.6961486,56,0.7349070310592651
1779718026.0690992,57,1.0869905948638916
1779718027.4290676,58,1.0555479526519775
1779718028.8625324,59,1.051247000694275
1779718030.362421,60,1.071796178817749
1779718031.8557477,61,0.9114729166030884
1779718033.2286472,62,0.9365453720092773
1779718034.6827602,63,0.9954032301902771
1779718036.0957344,64,0.8970441222190857
1779718037.5326998,65,1.0728931427001953
1779718039.0456336,66,0.926109790802002
1779718040.4890456,67,0.8186587691307068
1779718041.8910093,68,0.7516963481903076
1779718043.3257205,69,0.8842333555221558
1779718044.7324116,70,0.7370114326477051
1779718046.0760808,71,0.6649757623672485
1779718047.4597685,72,0.9040412902832031
1779718048.8724601,73,0.7288284301757812
1779718050.3057642,74,0.7238738536834717
1779718051.6790426,75,0.6217607259750366
1779718053.045913,76,0.737048327922821
1779718054.4768586,77,0.6625478267669678
1779718055.954732,78,0.7391284704208374
1779718057.2976217,79,0.5072606801986694
1779718058.6190338,80,0.6133209466934204
1779718059.992341,81,0.8783129453659058
1779718061.445729,82,0.5187528133392334
1779718063.5557868,83,0.8215497732162476
1779718065.9525347,84,0.7437297105789185
1779718068.4691017,85,0.757007360458374
1779718070.9759166,86,0.9655303955078125
1779718073.535923,87,0.6060373783111572
1779718076.0192587,88,0.7668755054473877
1779718078.5293348,89,0.8685557246208191
1779718081.265823,90,0.9087861776351929
1779718086.9625409,91,0.6971440315246582
1779718088.4892902,92,0.5572823882102966
1779718090.0881007,93,0.8876847624778748
1779718091.5768092,94,0.658626139163971
1779718092.9724507,95,1.0845682621002197
1779718094.4864507,96,0.810645580291748
1779718096.021038,97,0.6263175010681152
1779718097.4624677,98,0.9294610023498535
1779718098.9258304,99,0.5905547142028809
1779718100.3882077,100,0.8325474262237549
1779718101.869152,101,0.7585080862045288
1779718103.4025064,102,1.1053370237350464
1779718104.9226062,103,1.0823519229888916
1779718106.405945,104,0.844603419303894
1779718107.91914,105,0.9861602783203125
1779718109.4324899,106,0.9230725169181824
1779718110.9445431,107,0.8151097297668457
1779718112.4390683,108,1.1258827447891235
1779718113.9998667,109,0.8883923292160034
1779718115.5493286,110,1.0742268562316895
1779718117.039133,111,0.8837741613388062
1779718118.5458717,112,0.6984347105026245
1779718120.0558393,113,0.9659408926963806
1779718121.495801,114,0.6897395849227905
1779718122.9991362,115,0.8040217161178589
1779718124.5366752,116,0.8484019041061401
1779718126.035916,117,0.7104591727256775
1779718127.4757884,118,0.9291753768920898
1779718128.9457738,119,1.0948561429977417
1779718130.4158146,120,0.7954952716827393
1779718131.7957575,121,1.0017075538635254
1779718133.205817,122,0.8783017992973328
1779718134.6228342,123,0.9361607432365417
1779718136.0957916,124,0.969801127910614
1779718137.502614,125,0.6324324607849121
1779718138.9024572,126,1.0814199447631836
1779718140.24929,127,0.9129753112792969
1779718141.5957494,128,1.0138916969299316
1779718142.9725735,129,1.2026704549789429
1779718144.365846,130,0.7466034889221191
1779718145.750873,131,1.1851000785827637
1779718147.1591861,132,0.9855994582176208
1779718148.5958362,133,0.9268099665641785
1779718150.0024512,134,0.9238286018371582
1779718151.375679,135,0.8270177245140076
1779718152.7624998,136,1.028857946395874
1779718154.1458457,137,0.964801549911499
1779718155.5391765,138,1.0189908742904663
1779718156.9424915,139,0.8173593878746033
1779718158.3524413,140,1.001734972000122
1779718159.762434,141,0.9058003425598145
1779718161.1691377,142,1.1219122409820557
1779718162.56246,143,0.9523245692253113
1779718163.9294937,144,1.1320860385894775
1779718165.3257756,145,0.923043429851532
1779718166.7159088,146,0.9484773874282837
1779718168.069128,147,0.9632147550582886
1779718169.4491196,148,1.2801488637924194
1779718170.8426447,149,1.1602410078048706
1779718172.209171,150,0.9194779396057129
1779718173.652593,151,0.9933914542198181
1779718175.1659894,152,0.95697021484375
1779718176.62314,153,0.9645285606384277
1779718178.0291789,154,1.1128180027008057
1779718179.4819627,155,1.2430670261383057
1779718180.945788,156,1.2044403553009033
1779718182.4158616,157,1.256798267364502
1779718183.9391031,158,1.102817177772522
1779718185.4390867,159,1.096224308013916
1779718186.9359813,160,0.954866349697113
1779718188.4230406,161,1.0954452753067017
1779718189.889383,162,1.0115678310394287
1779718191.3024406,163,1.258008599281311
1779718192.709135,164,0.9107255339622498
1779718194.1791246,165,0.9589018821716309
1779718195.9825048,166,1.0773746967315674
1779718198.415968,167,1.0360350608825684
1779718200.882443,168,1.1049689054489136
1779718203.2977278,169,1.1120051145553589
1779718205.712475,170,1.0137431621551514
1779718208.1525698,171,1.0050809383392334
1779718210.592453,172,1.0650447607040405
1779718212.9959211,173,1.0667297840118408
1779718215.4724724,174,1.0382932424545288
1779718220.1324675,175,1.249535322189331
1779718221.4958365,176,0.7994400858879089
1779718222.8757894,177,1.1446524858474731
1779718224.2257192,178,1.0629324913024902
1779718225.598201,179,1.0764780044555664
1779718226.9791503,180,1.1840895414352417
1779718228.3491786,181,1.004475474357605
1779718229.7558017,182,0.6558866500854492
1779718231.1494527,183,1.0116690397262573
1779718232.5357482,184,0.953352153301239
