Wall time,Step,Value
1779700975.0702908,3,0.0756022185087204
1779700983.9499328,5,0.1072184294462204
1779700987.4434628,6,0.130126953125
1779700995.702251,8,0.1658528745174408
1779701002.5836957,10,0.2047526091337204
1779701006.1451166,11,0.2200927734375
1779701011.6445825,12,0.2410481870174408
1779701015.115271,13,0.2552490234375
1779701018.600119,14,0.2679443359375
1779701022.151072,15,0.2832438349723816
1779701027.544838,16,0.304443359375
1779701031.0779154,17,0.3240559995174408
1779701034.7828953,18,0.337646484375
1779701038.208964,19,0.34765625
1779701043.521035,20,0.3720296323299408
1779701050.6533084,22,0.3992106318473816
1779701057.5250578,24,0.442138671875
1779701062.9641063,25,0.4571126401424408
1779701082.6229482,30,0.5172119140625
1779701086.1991043,31,0.5268961787223816
1779701089.8270643,32,0.5367025136947632
1779701095.6738973,33,0.5452067255973816
1779701099.1925428,34,0.5476888418197632
1779701106.1834822,36,0.5482991933822632
1779701118.5070834,39,0.5352783203125
1779701122.1625206,40,0.53125
1779701130.9651198,42,0.4998779296875
1779701134.4278524,43,0.4775390625
1779701137.9546928,44,0.4666341245174408
1779701143.2424517,45,0.4525960385799408
1779701150.4475064,47,0.4377848505973816
1779701157.759546,49,0.424072265625
1779701162.96018,50,0.4214274287223816
1779701173.4428349,53,0.4109293818473816
1779701178.4672618,54,0.4158121943473816
1779701181.8548038,55,0.4152425229549408
1779701185.2015588,56,0.4158935546875
1779701188.6116443,57,0.416015625
1779701200.3558476,60,0.429931640625
1779701203.7100763,61,0.4330647885799408
1779701212.2894742,63,0.4335530698299408
1779701215.716152,64,0.4336344599723816
1779701219.1528587,65,0.4252116084098816
1779701224.1095757,66,0.4190673828125
1779701227.571057,67,0.4158528745174408
1779701230.898578,68,0.4120686948299408
1779701234.2464724,69,0.4053955078125
1779701243.2965093,71,0.3844808042049408
1779701247.049774,72,0.3698323667049408
1779701250.702937,73,0.3583984375
1779701254.536345,74,0.3501383662223816
1779701264.1763244,76,0.3450927734375
1779701271.466238,78,0.34619140625
1779701276.966283,79,0.3479817807674408
1779701284.0063872,81,0.3702799677848816
1779701287.6229322,82,0.3711751401424408
1779701296.4631543,84,0.3899332880973816
1779701300.036475,85,0.4123128354549408
1779701303.6209323,86,0.426513671875
1779701309.36243,87,0.4352620542049408
1779701313.0130157,88,0.4385172724723816
1779701316.639907,89,0.4414469599723816
1779701325.7462614,91,0.4509684443473816
1779701329.3362286,92,0.4519450068473816
1779701332.9429307,93,0.4588623046875
1779701336.4564235,94,0.4606119990348816
1779701355.7264013,99,0.433837890625
1779701360.9962237,100,0.4266357421875
1779701368.1629326,102,0.4179280698299408
1779701376.6063402,104,0.4109700620174408
1779701380.0289817,105,0.4064127802848816
1779701383.4795618,106,0.4013671875
1779701395.4762592,109,0.3992106318473816
1779701411.0665832,113,0.4279378354549408
1779701423.5130405,116,0.4480794370174408
1779701430.673562,118,0.4637451171875
1779701434.2764473,119,0.4637451171875
1779701439.4617581,120,0.4661051630973816
1779701453.4128683,124,0.4497884213924408
1779701458.5029263,125,0.4451090693473816
1779701461.9628162,126,0.439453125
1779701465.456356,127,0.4403076171875
1779701474.162986,129,0.435302734375
1779701477.8682647,130,0.4337972104549408
1779701490.6314628,133,0.430908203125
1779701501.71292,136,0.4169515073299408
1779701507.0114202,137,0.4143880307674408
1779701514.2029426,139,0.4195149838924408
1779701523.2329535,141,0.417236328125
1779701526.914257,142,0.4167887568473816
1779701530.5229566,143,0.4205322265625
1779701534.1162345,144,0.4191080927848816
1779701539.4131787,145,0.4158121943473816
1779701542.948676,146,0.415283203125
1779701550.171757,148,0.4126383662223816
1779701553.799218,149,0.4087321162223816
1779701559.1167288,150,0.4125162959098816
1779701562.7563403,151,0.4168701171875
1779701570.019744,153,0.4165852963924408
1779701575.339551,154,0.4127604365348816
1779701579.016238,155,0.4154459834098816
1779701586.2329538,157,0.4149577021598816
1779701591.5062313,158,0.4193522334098816
1779701595.0763328,159,0.4220377802848816
1779701602.286347,161,0.4372151792049408
1779701607.7697062,162,0.4375813901424408
1779701615.0297465,164,0.4402669370174408
1779701618.6029663,165,0.4412841796875
1779701627.379663,167,0.44482421875
1779701630.9762466,168,0.4445393979549408
1779701634.5763154,169,0.4432780146598816
1779701643.6697176,171,0.4525146484375
1779701660.0666165,175,0.4646809995174408
1779701663.7429342,176,0.4671630859375
1779701667.3663034,177,0.4738362729549408
1779701670.9630969,178,0.4829508662223816
1779701679.7987585,180,0.4881998896598816
1779701683.352421,181,0.4822591245174408
1779701692.1674645,183,0.4922282099723816
1779701699.449734,185,0.4958089292049408
1779701703.05927,186,0.4957682490348816
1779701708.3563414,187,0.4993082880973816
1779701711.962894,188,0.5018717646598816
1779701719.1996617,190,0.5072835683822632
1779701724.4730582,191,0.51123046875
1779701751.349685,198,0.5344645380973816
1779701767.4096653,202,0.5522868037223816
1779701779.993034,205,0.5645345449447632
1779701783.5524092,206,0.5702718496322632
1779701787.1066144,207,0.5700277090072632
1779701792.4595904,208,0.5703532099723816
1779701808.7929459,212,0.576171875
1779701812.3629773,213,0.57763671875
1779701815.9829671,214,0.5813395380973816
1779701819.946642,215,0.5804850459098816
1779701833.5877335,218,0.5891520380973816
1779701837.453043,219,0.5869547724723816
1779701843.209733,220,0.5849202871322632
1779701846.94304,221,0.5803629755973816
1779701850.656609,222,0.5833740234375
1779701854.426351,223,0.5894775390625
1779701863.7763996,225,0.5981852412223816
1779701867.569737,226,0.6011962890625
1779701871.2634335,227,0.6068522334098816
1779701880.5763807,229,0.6152750849723816
1779701884.2731702,230,0.6168619990348816
1779701888.0197155,231,0.6156005859375
1779701891.7497385,232,0.6139730215072632
1779701897.2630026,233,0.6165364980697632
1779701900.9796524,234,0.6165364980697632
1779701914.053027,237,0.6179606318473816
1779701917.809664,238,0.6225179433822632
1779701925.2996619,240,0.6265055537223816
1779701942.2163563,244,0.625732421875
1779701947.9797714,245,0.632080078125
1779701955.5131702,247,0.6359049677848816
1779701959.2566254,248,0.6322021484375
1779701962.899886,249,0.6359456777572632
1779701968.7631927,250,0.6370443105697632
1779701972.5155404,251,0.6339111328125
1779701976.3231688,252,0.6359456777572632
1779701989.4996734,255,0.6388346552848816
1779702002.6231668,258,0.6490478515625
1779702006.3464608,259,0.650390625
1779702010.0429988,260,0.6584879755973816
1779702013.7530882,261,0.6617431640625
1779702023.0863132,263,0.6753336787223816
1779702039.9598734,267,0.6865234375
1779702047.5996664,269,0.687255859375
1779702057.010554,271,0.685791015625
1779702060.7703438,272,0.6870931386947632
1779702064.533091,273,0.6939290761947632
1779702068.282991,274,0.6969401240348816
1779702073.8363633,275,0.6944580078125
1779702081.426345,277,0.6930745840072632
1779702085.1766212,278,0.6907145380973816
1779702094.7697701,280,0.6921793818473816
1779702102.2896824,282,0.6941732168197632
1779702111.6463776,284,0.700439453125
1779702132.723056,289,0.7029215693473816
1779702143.2896733,291,0.7049560546875
1779702147.4130607,292,0.7039388418197632
1779702154.8730364,294,0.7080078125
1779702160.3296406,295,0.7112630605697632
1779702164.1064324,296,0.7191162109375
1779702167.7296648,297,0.7237955927848816
1779702171.3796382,298,0.7238363027572632
1779702175.016661,299,0.7239176630973816
1779702180.3998945,300,0.7258707880973816
1779702184.0599494,301,0.7283121943473816
1779702187.7436273,302,0.7248942255973816
1779702191.4231036,303,0.7184652090072632
1779702207.6629267,307,0.7268880605697632
1779702213.1229775,308,0.7245280146598816
1779702220.4530082,310,0.72119140625
1779702232.9796457,313,0.7248128652572632
1779702249.1463373,317,0.717041015625
1779702252.7896447,318,0.7193603515625
1779702256.4466012,319,0.7217611074447632
1779702261.7863073,320,0.7217203974723816
1779702269.076563,322,0.7310384511947632
1779702272.6796188,323,0.7356771230697632
1779702276.3264325,324,0.7389323115348816
1779702281.729666,325,0.740966796875
1779702285.323039,326,0.740966796875
1779702289.026325,327,0.7432454824447632
1779702301.602953,330,0.7434489130973816
1779702305.229702,331,0.7441813349723816
1779702314.12702,333,0.7392171621322632
1779702321.4097047,335,0.7393392324447632
1779702330.3930395,337,0.7368978261947632
1779702337.6065145,339,0.7257487177848816
1779702346.5429916,341,0.721923828125
1779702350.1496909,342,0.7242025136947632
1779702353.7697718,343,0.7234700918197632
1779702357.3950775,344,0.7252197265625
1779702362.6838706,345,0.7267252802848816
1779702366.2896082,346,0.7289632558822632
