Wall time,Step,Value
1779717932.3209689,0,0.9981330037117004
1779717934.8037026,1,0.9869685769081116
1779717937.264115,2,0.9761672616004944
1779717939.7244887,3,0.9633923768997192
1779717942.098543,4,0.9511817097663879
1779717944.4910634,5,0.9396722912788391
1779717946.9172006,6,0.9295019507408142
1779717949.372068,7,0.9230431318283081
1779717954.6724257,8,0.912054717540741
1779717956.133992,9,0.9031780958175659
1779717957.571826,10,0.8950974345207214
1779717959.0186706,11,0.8875691294670105
1779717960.4295316,12,0.8797213435173035
1779717961.8228223,13,0.8721707463264465
1779717963.2091937,14,0.8657764792442322
1779717964.6705558,15,0.8594474792480469
1779717966.1505244,16,0.8534481525421143
1779717967.631386,17,0.8491750359535217
1779717969.133377,18,0.8443905711174011
1779717970.6837137,19,0.8399192094802856
1779717972.1965747,20,0.8398675322532654
1779717973.7954142,21,0.8343289494514465
1779717975.3018134,22,0.8304146528244019
1779717976.845184,23,0.8281277418136597
1779717978.3657649,24,0.8239701390266418
1779717979.865842,25,0.8230499625205994
1779717981.3423789,26,0.8190656304359436
1779717982.8093417,27,0.8164410591125488
1779717984.255904,28,0.814061164855957
1779717985.7362087,29,0.812077522277832
1779717987.2089927,30,0.8074684739112854
1779717988.687066,31,0.8038037419319153
1779717990.10564,32,0.8012663722038269
1779717991.4923894,33,0.797886312007904
1779717992.8923962,34,0.792557418346405
1779717994.2526343,35,0.7899288535118103
1779717995.6170611,36,0.787705659866333
1779717996.9298353,37,0.7839940190315247
1779717998.179629,38,0.7814581990242004
1779717999.5667295,39,0.779728353023529
1779718000.9800186,40,0.7771084308624268
1779718002.461402,41,0.7766017913818359
1779718003.9157567,42,0.7755934000015259
1779718005.343083,43,0.775537371635437
1779718006.8234725,44,0.7760547995567322
1779718008.3168826,45,0.7764045000076294
1779718009.7847285,46,0.774658203125
1779718011.2266226,47,0.7729161381721497
1779718012.6644554,48,0.7729313373565674
1779718014.1473098,49,0.7695283889770508
1779718015.6472208,50,0.76690673828125
1779718017.171579,51,0.7639092206954956
1779718018.6208732,52,0.7619154453277588
1779718020.1317341,53,0.7599732279777527
1779718021.749893,54,0.7578964233398438
1779718023.279177,55,0.7552900314331055
1779718024.702325,56,0.7549821734428406
1779718026.0757713,57,0.7540386319160461
1779718027.435617,58,0.7499232888221741
1779718028.871537,59,0.7475202083587646
1779718030.369146,60,0.7453938722610474
1779718031.8623269,61,0.7472766041755676
1779718033.2352717,62,0.746692955493927
1779718034.689145,63,0.7467220425605774
1779718036.1024055,64,0.7470024824142456
1779718037.5427475,65,0.7463391423225403
1779718039.056007,66,0.7457180023193359
1779718040.4956887,67,0.7436020374298096
1779718041.897143,68,0.7431650161743164
1779718043.3357766,69,0.7423677444458008
1779718044.7424815,70,0.7419816255569458
1779718046.0857196,71,0.7424160838127136
1779718047.4624333,72,0.7419678568840027
1779718048.8823428,73,0.7411592602729797
1779718050.3130655,74,0.7412146329879761
1779718051.6857116,75,0.7386087775230408
1779718053.052399,76,0.7371726632118225
1779718054.484362,77,0.7370522022247314
1779718055.9592652,78,0.7379556894302368
1779718057.3024216,79,0.7381325960159302
1779718058.625724,80,0.7381227016448975
1779718060.0000257,81,0.7360871434211731
1779718061.4527812,82,0.7376450300216675
1779718063.5624104,83,0.7366148233413696
1779718065.9591613,84,0.7349066138267517
1779718068.4757924,85,0.7351153492927551
1779718070.9825723,86,0.7355474829673767
1779718073.5426564,87,0.7344933748245239
1779718076.02252,88,0.7357616424560547
1779718078.5359392,89,0.7366678714752197
1779718081.272651,90,0.7384346723556519
1779718086.969207,91,0.7391965985298157
1779718088.4959114,92,0.7371068596839905
1779718090.094002,93,0.7370883822441101
1779718091.582002,94,0.7369819283485413
1779718092.9791834,95,0.735556423664093
1779718094.492576,96,0.7341672778129578
1779718096.025999,97,0.7314659953117371
1779718097.4691007,98,0.7293843030929565
1779718098.9325697,99,0.7279953360557556
1779718100.3941705,100,0.7269629240036011
1779718101.8791242,101,0.7262580394744873
1779718103.4091756,102,0.7247447967529297
1779718104.9291496,103,0.7249009013175964
1779718106.4125202,104,0.7233859300613403
1779718107.9260323,105,0.72098308801651
1779718109.4391177,106,0.720531165599823
1779718110.9491405,107,0.720851719379425
1779718112.4459858,108,0.7210395932197571
1779718114.006578,109,0.7218161821365356
1779718115.5594773,110,0.7227848768234253
1779718117.0490782,111,0.7227681279182434
1779718118.5552015,112,0.7229912281036377
1779718120.0624301,113,0.7233630418777466
1779718121.50249,114,0.7244756817817688
1779718123.005757,115,0.7239058613777161
1779718124.5433168,116,0.7225545644760132
1779718126.042456,117,0.7229135632514954
1779718127.485753,118,0.7218373417854309
1779718128.9524372,119,0.7192675471305847
1779718130.4225247,120,0.7174751162528992
1779718131.8026514,121,0.7157930731773376
1779718133.2123988,122,0.7166526317596436
1779718134.626023,123,0.7168241143226624
1779718136.105819,124,0.7167685031890869
1779718137.509076,125,0.7179708480834961
1779718138.9094698,126,0.7172369956970215
1779718140.2557604,127,0.7171202301979065
