Wall time,Step,Value
1779700975.0722897,3,0.9684144258499146
1779700983.9519331,5,0.9485241770744324
1779700987.4434628,6,0.9395213723182678
1779700995.702251,8,0.9241534471511841
1779701002.5861948,10,0.9083387851715088
1779701006.1471174,11,0.903886616230011
1779701011.6465871,12,0.8981136679649353
1779701015.1172712,13,0.8888946175575256
1779701018.6026185,14,0.8836305737495422
1779701022.1530726,15,0.8758715391159058
1779701027.5468388,16,0.8694167733192444
1779701031.0799198,17,0.8624983429908752
1779701034.7862482,18,0.855668842792511
1779701038.210965,19,0.8484119772911072
1779701043.523036,20,0.8473754525184631
1779701050.6548066,22,0.8372408747673035
1779701057.527058,24,0.8256664872169495
1779701062.966107,25,0.8219156265258789
1779701082.6263332,30,0.8060908913612366
1779701086.2009146,31,0.8039582967758179
1779701089.8290644,32,0.8009212613105774
1779701095.6753979,33,0.7972270250320435
1779701099.1945403,34,0.7937338948249817
1779701106.1854825,36,0.7891435027122498
1779701118.511081,39,0.7852090001106262
1779701122.1645198,40,0.7845022678375244
1779701130.9676192,42,0.7817623615264893
1779701134.4298542,43,0.7800363898277283
1779701137.9562612,44,0.7790629267692566
1779701143.2442565,45,0.7795157432556152
1779701150.4499998,47,0.780466616153717
1779701157.762952,49,0.7801387906074524
1779701162.962289,50,0.78065425157547
1779701173.4470923,53,0.7777170538902283
1779701178.4692597,54,0.7759949564933777
1779701181.8562088,55,0.7751005291938782
1779701185.202814,56,0.7739226818084717
1779701188.6130373,57,0.7749922871589661
1779701200.3582418,60,0.7753942012786865
1779701203.712845,61,0.77595454454422
1779701212.2927551,63,0.7787563800811768
1779701215.7195787,64,0.7802507877349854
1779701219.156242,65,0.7805047631263733
1779701224.1095757,66,0.7804182171821594
1779701227.573919,67,0.779689371585846
1779701230.9002502,68,0.7786622643470764
1779701234.2499864,69,0.7781286835670471
1779701243.299812,71,0.7777220010757446
1779701247.053359,72,0.7774549126625061
1779701250.702937,73,0.7767115831375122
1779701254.536345,74,0.7764031291007996
1779701264.1797504,76,0.774075448513031
1779701271.4702652,78,0.7726554870605469
1779701276.9695895,79,0.7725100517272949
1779701284.0063872,81,0.7713595628738403
1779701287.6229322,82,0.7690485119819641
1779701296.4695418,84,0.767719566822052
1779701300.0400424,85,0.767177939414978
1779701303.622507,86,0.7656397223472595
1779701309.364699,87,0.7638901472091675
1779701313.0163233,88,0.7638891935348511
1779701316.639907,89,0.7641477584838867
1779701325.7466476,91,0.7658194303512573
1779701329.3395314,92,0.7657683491706848
1779701332.9429307,93,0.7654358744621277
1779701336.4597313,94,0.7655419707298279
1779701355.729679,99,0.7664932012557983
1779701360.9995875,100,0.7670000791549683
1779701368.1663692,102,0.7651959657669067
1779701376.6096475,104,0.7626003623008728
1779701380.0312686,105,0.7606926560401917
1779701383.4835703,106,0.7597229480743408
1779701395.4795272,109,0.7576021552085876
1779701411.0696847,113,0.7560557126998901
1779701423.5130405,116,0.7520498633384705
1779701430.6775615,118,0.7499204874038696
1779701434.2795072,119,0.7494063973426819
1779701439.4651568,120,0.7474735975265503
1779701453.4161937,124,0.7442578077316284
1779701458.5062115,125,0.7434158325195312
1779701461.9662392,126,0.7431438565254211
1779701465.457361,127,0.7434091567993164
1779701474.166229,129,0.7439665198326111
1779701477.8702614,130,0.7441191077232361
1779701490.6334639,133,0.7419570684432983
1779701501.716328,136,0.7418751120567322
1779701507.013419,137,0.7409538626670837
1779701514.2063055,139,0.7402012944221497
1779701523.2329535,141,0.7398156523704529
1779701526.9172544,142,0.7393377423286438
1779701530.526219,143,0.7390972375869751
1779701534.1162345,144,0.7384894490242004
1779701539.4172783,145,0.7378506064414978
1779701542.9506757,146,0.736129105091095
1779701550.173757,148,0.7338070273399353
1779701553.8012164,149,0.7336289286613464
1779701559.120564,150,0.7334364056587219
1779701562.7563403,151,0.7334360480308533
1779701570.019744,153,0.7339696884155273
1779701575.342942,154,0.733972430229187
1779701579.016238,155,0.7338842153549194
1779701586.236278,157,0.7332801222801208
1779701591.509688,158,0.7325596213340759
1779701595.0795445,159,0.7326407432556152
1779701602.286347,161,0.7337139248847961
1779701607.7697062,162,0.7326104044914246
1779701615.0297465,164,0.7320958375930786
1779701618.6062639,165,0.7319119572639465
1779701627.3830013,167,0.7306446433067322
1779701630.9762466,168,0.7278423309326172
1779701634.5797174,169,0.7272198796272278
1779701643.6730108,171,0.7272899746894836
1779701660.0696497,175,0.7263314127922058
1779701663.7464497,176,0.7262571454048157
1779701667.3695638,177,0.7261428833007812
1779701670.9630969,178,0.7258518934249878
1779701679.7987585,180,0.7252850532531738
1779701683.3529778,181,0.7259061336517334
1779701692.1699333,183,0.7263824939727783
1779701699.4529805,185,0.7267199754714966
