Wall time,Step,Value
1779717932.3049695,0,-0.004709786735475063
1779717934.7906957,1,-0.0128736961632967
1779717937.2511158,2,-0.022459980100393295
1779717939.7114809,3,-0.02969885990023613
1779717942.0860279,4,-0.03607555478811264
1779717944.4785604,5,-0.04408679157495499
1779717946.9027042,6,-0.05033496767282486
1779717949.3600693,7,-0.05519365519285202
1779717954.6589258,8,-0.058319341391325
1779717956.116995,9,-0.06688766926527023
1779717957.5588257,10,-0.07308441400527954
1779717959.0056722,11,-0.07706231623888016
1779717960.4155354,12,-0.06855978071689606
1779717961.810309,13,-0.0736047700047493
1779717963.1966774,14,-0.08560212701559067
1779717964.6545553,15,-0.09240908920764923
1779717966.132517,16,-0.08187886327505112
1779717967.6173863,17,-0.08233192563056946
1779717969.119877,18,-0.08582377433776855
1779717970.6697128,19,-0.07181880623102188
1779717972.182566,20,-0.0729275569319725
1779717973.779905,21,-0.06116284057497978
1779717975.2863035,22,-0.06786035001277924
1779717976.830683,23,-0.06901432573795319
1779717978.3491468,24,-0.04473952576518059
1779717979.8525727,25,-0.058206167072057724
1779717981.3224866,26,-0.058237429708242416
1779717982.792438,27,-0.053327254951000214
1779717984.2391913,28,-0.03573077172040939
1779717985.7198927,29,-0.05900592729449272
1779717987.1903324,30,-0.04942282289266586
1779717988.6668754,31,-0.06099706515669823
1779717990.085751,32,-0.05730324983596802
1779717991.472363,33,-0.05112183094024658
1779717992.8792715,34,-0.0601077601313591
1779717994.239256,35,-0.08025308698415756
1779717995.6045556,36,-0.061830535531044006
1779717996.9183197,37,-0.06252356618642807
1779717998.166628,38,-0.08276975899934769
1779717999.5527275,39,-0.11155742406845093
1779718000.9675176,40,-0.10169786214828491
1779718002.4464061,41,-0.06758001446723938
1779718003.9002476,42,-0.09993120282888412
1779718005.327087,43,-0.09604515880346298
1779718006.811466,44,-0.12686201930046082
1779718008.3043737,45,-0.10391628742218018
1779718009.771728,46,-0.0887676328420639
1779718011.2131236,47,-0.09579037129878998
1779718012.6504548,48,-0.08189120888710022
1779718014.1258006,49,-0.09313680231571198
1779718015.6287081,50,-0.06902964413166046
1779718017.1565747,51,-0.09416836500167847
1779718018.600374,52,-0.07049944996833801
1779718020.1167192,53,-0.11770135164260864
1779718021.732415,54,-0.08244077861309052
1779718023.265728,55,-0.06354669481515884
1779718024.6890173,56,-0.09836819022893906
1779718026.059094,57,-0.12314604222774506
1779718027.419075,58,-0.12180837243795395
1779718028.8534367,59,-0.11737614870071411
1779718030.3525136,60,-0.1120213121175766
1779718031.8491066,61,-0.10493376851081848
1779718033.2191722,62,-0.10464783757925034
1779718034.6757777,63,-0.10636927932500839
1779718036.0857203,64,-0.10022144019603729
1779718037.525759,65,-0.12837420403957367
1779718039.0358634,66,-0.10095437616109848
1779718040.4790645,67,-0.09091484546661377
1779718041.8791115,68,-0.07920034229755402
1779718043.315802,69,-0.09729393571615219
1779718044.7224336,70,-0.07540212571620941
1779718046.0657263,71,-0.07133139669895172
1779718047.4490743,72,-0.08579093217849731
1779718048.8673315,73,-0.07395117729902267
1779718050.2991226,74,-0.08952450752258301
1779718051.6690803,75,-0.06291872262954712
1779718053.0357046,76,-0.07501732558012009
1779718054.4679813,77,-0.06909488886594772
1779718055.9466116,78,-0.07195486128330231
1779718057.291077,79,-0.04870827496051788
1779718058.6124322,80,-0.06596123427152634
1779718059.982645,81,-0.0829431340098381
1779718061.4390748,82,-0.05363556742668152
1779718063.5490274,83,-0.07589154690504074
1779718065.942873,84,-0.07001286000013351
1779718068.462531,85,-0.07758192718029022
1779718070.9659126,86,-0.08612679690122604
1779718073.5293593,87,-0.06575460731983185
1779718076.0095077,88,-0.07903683185577393
1779718078.5192297,89,-0.0827212929725647
1779718081.2592213,90,-0.08023865520954132
1779718086.949542,91,-0.06798753887414932
1779718088.4826674,92,-0.061132341623306274
1779718090.0791316,93,-0.0746837854385376
1779718091.5635414,94,-0.06711726635694504
1779718092.962649,95,-0.09802853316068649
1779718094.479447,96,-0.07721568644046783
1779718096.012033,97,-0.05982907861471176
1779718097.455934,98,-0.09581254422664642
1779718098.9192255,99,-0.06854309886693954
1779718100.3792493,100,-0.08584942668676376
1779718101.8625596,101,-0.08153495192527771
1779718103.392455,102,-0.09528873860836029
1779718104.916065,103,-0.09351271390914917
1779718106.395824,104,-0.06809892505407333
1779718107.909172,105,-0.09023132175207138
1779718109.4258637,106,-0.08492575585842133
1779718110.9365213,107,-0.0761774331331253
1779718112.4292946,108,-0.09234778583049774
1779718113.9898124,109,-0.07984304428100586
1779718115.5391731,110,-0.08609488606452942
1779718117.02922,111,-0.08329422771930695
1779718118.5392053,112,-0.06453176587820053
1779718120.049194,113,-0.0747978612780571
1779718121.4857724,114,-0.05880596488714218
1779718122.9891727,115,-0.07375724613666534
1779718124.5287817,116,-0.07503998279571533
1779718126.022452,117,-0.06055644154548645
1779718127.469236,118,-0.0883152186870575
1779718128.9324749,119,-0.09001106023788452
1779718130.409134,120,-0.06478879600763321
1779718131.7858844,121,-0.10174792259931564
1779718133.1996303,122,-0.06991533935070038
1779718134.6093535,123,-0.07902181893587112
1779718136.0858452,124,-0.08924369513988495
1779718137.4924767,125,-0.05494828149676323
1779718138.8958242,126,-0.08850772678852081
1779718140.242583,127,-0.07758733630180359
1779718141.5903478,128,-0.07967904955148697
1779718142.9658203,129,-0.10458314418792725
1779718144.3610885,130,-0.06617353856563568
1779718145.7391434,131,-0.09461463987827301
1779718147.152536,132,-0.08718447387218475
1779718148.5891569,133,-0.0739472508430481
1779718149.995817,134,-0.07546111196279526
1779718151.3658383,135,-0.06404166668653488
1779718152.7558928,136,-0.09024163335561752
1779718154.1391156,137,-0.07528352737426758
1779718155.532495,138,-0.07912588119506836
1779718156.9324636,139,-0.06909988820552826
1779718158.3461316,140,-0.08062324672937393
1779718159.7491887,141,-0.071064293384552
1779718161.162526,142,-0.08175231516361237
1779718162.555853,143,-0.08395987004041672
1779718163.919472,144,-0.09707864373922348
1779718165.3191245,145,-0.07356947660446167
1779718166.7093692,146,-0.07354526966810226
1779718168.0624757,147,-0.08421917259693146
1779718169.4391198,148,-0.09874323010444641
1779718170.8327408,149,-0.08997903764247894
1779718172.1991494,150,-0.07359553873538971
1779718173.646113,151,-0.08650815486907959
1779718175.1524665,152,-0.07856737822294235
1779718176.6124885,153,-0.0856965184211731
1779718178.0191295,154,-0.09197355806827545
1779718179.469328,155,-0.09038948267698288
1779718180.9325404,156,-0.09717065095901489
1779718182.4091918,157,-0.09780219197273254
1779718183.9292414,158,-0.10084473341703415
1779718185.4324915,159,-0.09181501716375351
1779718186.925826,160,-0.071796715259552
1779718188.4160924,161,-0.09017854183912277
1779718189.8794496,162,-0.09264445304870605
1779718191.295839,163,-0.09745162725448608
1779718192.7031326,164,-0.07300980389118195
1779718194.1693366,165,-0.08267002552747726
1779718195.9759662,166,-0.10307851433753967
1779718198.4060307,167,-0.08988972753286362
1779718200.8758974,168,-0.0854090079665184
1779718203.290049,169,-0.07219625264406204
1779718205.7025673,170,-0.08276785910129547
1779718208.1460228,171,-0.079959437251091
1779718210.5852718,172,-0.07787574827671051
1779718212.9892228,173,-0.0837562307715416
1779718215.4624326,174,-0.0825360119342804
1779718220.1225257,175,-0.1020953580737114
1779718221.4858255,176,-0.0656229630112648
1779718222.8592718,177,-0.08731772750616074
1779718224.2208085,178,-0.08193378895521164
1779718225.5893276,179,-0.08704565465450287
1779718226.9692042,180,-0.08269191533327103
1779718228.3424392,181,-0.085657998919487
1779718229.7479348,182,-0.057756274938583374
1779718231.1392808,183,-0.08684398978948593
1779718232.5291572,184,-0.08243726193904877
1779718233.9026082,185,-0.09612731635570526
1779718235.275886,186,-0.0870591402053833
1779718236.6692228,187,-0.07564884424209595
1779718238.0892463,188,-0.09267597645521164
1779718239.545808,189,-0.08375950157642365
1779718240.9092426,190,-0.08576267957687378
1779718242.2758853,191,-0.08900274336338043
1779718243.7457788,192,-0.07508936524391174
1779718245.1194692,193,-0.08052074909210205
1779718246.5459123,194,-0.08447986841201782
1779718247.9225097,195,-0.07635019719600677
1779718249.305815,196,-0.07711303234100342
1779718250.6328313,197,-0.08138632774353027
1779718251.9859111,198,-0.08475969731807709
1779718253.3258429,199,-0.09120072424411774
1779718254.7157972,200,-0.08930422365665436
1779718256.155877,201,-0.08015704154968262
1779718257.5658443,202,-0.07646706700325012
1779718258.9292493,203,-0.08694498240947723
1779718260.2525177,204,-0.07621857523918152
1779718261.5463498,205,-0.06021672487258911
1779718262.8425057,206,-0.08383747190237045
1779718264.165828,207,-0.08074546605348587
1779718265.4525795,208,-0.08306702226400375
1779718266.7558284,209,-0.08794279396533966
1779718268.0692346,210,-0.09064557403326035
1779718269.4159722,211,-0.0763486921787262
1779718270.7657456,212,-0.08995077013969421
1779718272.1225226,213,-0.07555119693279266
1779718273.5658216,214,-0.07488939166069031
1779718275.0091639,215,-0.09879317134618759
1779718276.4791574,216,-0.08683639764785767
1779718277.8892121,217,-0.07928912341594696
1779718279.3258314,218,-0.09505942463874817
1779718280.7992036,219,-0.08383437246084213
1779718282.258785,220,-0.0791439339518547
1779718283.6926053,221,-0.08240963518619537
1779718285.1425035,222,-0.08469700813293457
1779718286.589337,223,-0.07989935576915741
1779718288.059196,224,-0.09078924357891083
1779718289.402862,225,-0.08460976928472519
1779718290.7025647,226,-0.08744671195745468
1779718292.0158122,227,-0.07182826101779938
1779718293.2991734,228,-0.08435778319835663
1779718294.6425312,229,-0.0932016521692276
1779718295.992863,230,-0.07649240642786026
1779718297.3346145,231,-0.10298649966716766
1779718298.695877,232,-0.0922127366065979
1779718300.0325434,233,-0.08808314055204391
1779718301.3859174,234,-0.08123400062322617
1779718302.762582,235,-0.07867277413606644
1779718304.1026497,236,-0.07829811424016953
1779718305.439205,237,-0.06710583716630936
1779718306.7558706,238,-0.09494154155254364
1779718308.0991237,239,-0.07843196392059326
1779718309.4318268,240,-0.08182425796985626
1779718310.7491589,241,-0.08656707406044006
1779718312.1957986,242,-0.07935695350170135
1779718313.6759944,243,-0.08715041726827621
1779718315.1411707,244,-0.08704869449138641
1779718316.5924923,245,-0.09164025634527206
1779718318.0024803,246,-0.09454991668462753
1779718319.4392345,247,-0.0832832008600235
1779718320.8957965,248,-0.09321582317352295
1779718322.3993194,249,-0.08100643754005432
1779718324.832631,250,-0.06555663049221039
1779718327.2786174,251,-0.07558800280094147
1779718329.6993506,252,-0.0781770870089531
1779718332.1392128,253,-0.07720406353473663
1779718334.5626328,254,-0.08167941868305206
1779718337.0057967,255,-0.08339783549308777
1779718339.6761537,256,-0.07727530598640442
1779718342.2324238,257,-0.080312579870224
1779718347.2758813,258,-0.07454530149698257
1779718348.6284814,259,-0.06507707387208939
1779718349.9413974,260,-0.09279228746891022
1779718351.2991598,261,-0.0698879212141037
1779718352.622943,262,-0.07833226770162582
1779718353.9258115,263,-0.09997056424617767
1779718355.2253754,264,-0.07829783856868744
1779718356.5325396,265,-0.0878780335187912
1779718357.8758483,266,-0.07155752182006836
1779718359.175849,267,-0.08879005908966064
1779718360.489163,268,-0.07173347473144531
1779718361.7825675,269,-0.08715447038412094
1779718363.0959604,270,-0.08004909753799438
1779718364.395967,271,-0.07116542756557465
1779718365.6924531,272,-0.07220503687858582
