Wall time,Step,Value
1779717932.3104706,0,-0.00047592015471309423
1779717934.7947018,1,-0.0017387892585247755
1779717937.2546163,2,-0.0031009081285446882
1779717939.7149808,3,-0.005024156998842955
1779717942.0900254,4,-0.006080283783376217
1779717944.4820604,5,-0.007568235509097576
1779717946.9087036,6,-0.008820831775665283
1779717949.3635652,7,-0.01015370711684227
1779717954.6629229,8,-0.011073490604758263
1779717956.1209908,9,-0.010502992197871208
1779717957.562326,10,-0.01324770599603653
1779717959.009172,11,-0.015460886061191559
1779717960.4190314,12,-0.014340626075863838
1779717961.8138094,13,-0.015059160999953747
1779717963.2001774,14,-0.016766507178544998
1779717964.6585524,15,-0.017620686441659927
1779717966.1360207,16,-0.01706022396683693
1779717967.6208858,17,-0.017095809802412987
1779717969.1233766,18,-0.018281860277056694
1779717970.6737137,19,-0.01449782308191061
1779717972.1865673,20,-0.014941435307264328
1779717973.7849045,21,-0.010743813589215279
1779717975.2898064,22,-0.013872681185603142
1779717976.8341846,23,-0.013810637407004833
1779717978.3523917,24,-0.009591842070221901
1779717979.8591945,25,-0.012356529943645
1779717981.3264632,26,-0.012006891891360283
1779717982.792438,27,-0.011247421614825726
1779717984.2426045,28,-0.006753347814083099
1779717985.7239692,29,-0.013388430699706078
1779717987.1957028,30,-0.010688317939639091
1779717988.6727707,31,-0.013101520948112011
1779717990.0956771,32,-0.013057511299848557
1779717991.4790537,33,-0.010779893025755882
1779717992.8825717,34,-0.013179577887058258
1779717994.2439072,35,-0.01847195439040661
1779717995.6080556,36,-0.014226394705474377
1779717996.9218154,37,-0.013457795605063438
1779717998.1696281,38,-0.019802063703536987
1779717999.5577211,39,-0.02372727543115616
1779718000.971018,40,-0.02488657832145691
1779718002.4499063,41,-0.014613375067710876
1779718003.9062517,42,-0.022867336869239807
1779718005.3305864,43,-0.02053927630186081
1779718006.8144736,44,-0.031716153025627136
1779718008.307374,45,-0.0257747620344162
1779718009.7762303,46,-0.021923549473285675
1779718011.2171228,47,-0.02424163743853569
1779718012.6539538,48,-0.020743004977703094
1779718014.1303103,49,-0.021367017179727554
1779718015.6332216,50,-0.016891641542315483
1779718017.1610742,51,-0.022152557969093323
1779718018.6058702,52,-0.017177892848849297
1779718020.120219,53,-0.02993081882596016
1779718021.7364125,54,-0.01964479312300682
1779718023.2689776,55,-0.01380086224526167
1779718024.6924677,56,-0.0231906920671463
1779718026.0657628,57,-0.032530102878808975
1779718027.4223795,58,-0.03281095623970032
1779718028.8576899,59,-0.03146910294890404
1779718030.355828,60,-0.02981450967490673
1779718031.8524396,61,-0.027316011488437653
1779718033.2249844,62,-0.028641965240240097
1779718034.6791394,63,-0.02754877135157585
1779718036.0924444,64,-0.025432702153921127
1779718037.5294418,65,-0.03324338048696518
1779718039.0412366,66,-0.025319214910268784
1779718040.4856627,67,-0.025161994621157646
1779718041.8878627,68,-0.01930222287774086
1779718043.3223631,69,-0.02514570951461792
1779718044.7257004,70,-0.021924173459410667
1779718046.0723262,71,-0.019107867032289505
1779718047.4524374,72,-0.025737052783370018
1779718048.8710127,73,-0.020893916487693787
1779718050.302433,74,-0.024294059723615646
1779718051.6724107,75,-0.018479792401194572
1779718053.0415277,76,-0.018612254410982132
1779718054.4721937,77,-0.01817629300057888
1779718055.9500132,78,-0.02039007656276226
1779718057.2924929,79,-0.012588262557983398
1779718058.615768,80,-0.019485607743263245
1779718059.9882753,81,-0.023694699630141258
1779718061.442416,82,-0.015750272199511528
1779718063.5523608,83,-0.021485526114702225
1779718065.949179,84,-0.01954846829175949
1779718068.4657903,85,-0.021233797073364258
1779718070.9727728,86,-0.025159340351819992
1779718073.5326145,87,-0.01888585463166237
1779718076.0127547,88,-0.02359127625823021
1779718078.5260046,89,-0.0264982171356678
1779718081.2625148,90,-0.023730961605906487
1779718086.9558852,91,-0.019271783530712128
1779718088.4863012,92,-0.016888942569494247
1779718090.082411,93,-0.020817648619413376
1779718091.5635414,94,-0.019600143656134605
1779718092.9659102,95,-0.029783442616462708
1779718094.4826217,96,-0.022132597863674164
