Wall time,Step,Value
1779717932.3209689,0,-0.41894853115081787
1779717934.804202,1,-0.6103997826576233
1779717937.264115,2,-0.9534949660301208
1779717939.724989,3,-1.2779161930084229
1779717942.098543,4,-1.4640740156173706
1779717944.4910634,5,-1.5272656679153442
1779717946.9177015,6,-1.6603718996047974
1779717949.372068,7,-1.9457886219024658
1779717954.6729262,8,-2.1071908473968506
1779717956.133992,9,-2.009891986846924
1779717957.5723262,10,-2.0783934593200684
1779717959.0186706,11,-2.065734624862671
1779717960.4300315,12,-2.241990327835083
1779717961.8228223,13,-2.3685524463653564
1779717963.2096944,14,-2.60640025138855
1779717964.6705558,15,-2.3685853481292725
1779717966.1505244,16,-2.6571969985961914
1779717967.6318865,17,-2.679597854614258
1779717969.133377,18,-2.582942485809326
1779717970.6837137,19,-1.5061166286468506
1779717972.1965747,20,-1.4017558097839355
1779717973.7959154,21,-0.8199021816253662
1779717975.302321,22,-0.9478769302368164
1779717976.845184,23,-1.1888614892959595
1779717978.3657649,24,-1.2784732580184937
1779717979.865842,25,-0.8242090940475464
1779717981.3423789,26,-0.7665612101554871
1779717982.8118744,27,-0.9119003415107727
1779717984.255904,28,-0.42654120922088623
1779717985.7362087,29,-0.7860211730003357
1779717987.2089927,30,-0.7076883912086487
1779717988.6890209,31,-0.14302398264408112
1779717990.10564,32,-0.5938879251480103
1779717991.4923894,33,-0.736072838306427
1779717992.8923962,34,-0.752670168876648
1779717994.2526343,35,-0.8762937188148499
1779717995.6170611,36,-0.8044973611831665
1779717996.930336,37,-0.8715659379959106
1779717998.1801286,38,-0.7537615299224854
1779717999.567231,39,-0.37452325224876404
1779718000.9805183,40,-0.16898073256015778
1779718002.461402,41,-0.2020275592803955
1779718003.9157567,42,-0.026512999087572098
1779718005.3435845,43,-0.45029523968696594
1779718006.8234725,44,-0.3772844970226288
1779718008.3173826,45,-0.2871682345867157
1779718009.7852287,46,-0.04893823340535164
1779718011.2266226,47,-0.33995792269706726
1779718012.6649547,48,-0.4139218330383301
1779718014.1478102,49,0.02078820765018463
1779718015.6472208,50,-0.10137094557285309
1779718017.1720788,51,-0.07308928668498993
1779718018.6213763,52,0.30483436584472656
1779718020.1317341,53,0.19010236859321594
1779718021.749893,54,0.25033968687057495
1779718023.279177,55,0.09769045561552048
1779718024.7026355,56,1.073593258857727
1779718026.0757713,57,1.4616143703460693
1779718027.435617,58,1.253516674041748
1779718028.871856,59,0.8112995028495789
1779718030.369146,60,0.6736210584640503
1779718031.8623269,61,1.195603609085083
1779718033.2352717,62,1.152936577796936
1779718034.689145,63,1.225922703742981
1779718036.1024055,64,2.121033191680908
1779718037.5427475,65,2.6653478145599365
1779718039.056007,66,2.403900384902954
1779718040.4956887,67,1.8527212142944336
1779718041.897143,68,1.958726167678833
1779718043.3357766,69,2.2997944355010986
1779718044.7424815,70,1.7753353118896484
1779718046.0857196,71,1.7908146381378174
1779718047.4657066,72,1.1940269470214844
1779718048.8833833,73,1.09014892578125
1779718050.3135953,74,2.8110899925231934
1779718051.6857116,75,2.6146240234375
1779718053.052399,76,2.6216959953308105
1779718054.484362,77,2.7163798809051514
1779718055.9592652,78,2.702125072479248
1779718057.3024216,79,2.5398929119110107
1779718058.625724,80,2.5076088905334473
1779718060.000494,81,1.9452929496765137
1779718061.4527812,82,2.372159004211426
1779718063.5624104,83,2.3476078510284424
1779718065.9591613,84,2.5767014026641846
1779718068.4757924,85,3.0314571857452393
1779718070.9825723,86,2.749147415161133
1779718073.5426564,87,2.902711868286133
1779718076.02252,88,2.8101048469543457
1779718078.5359392,89,2.759274959564209
1779718081.272651,90,2.4176218509674072
1779718086.969207,91,2.611531972885132
1779718088.4959114,92,2.932302951812744
1779718090.094002,93,2.7870912551879883
1779718091.582518,94,2.3976266384124756
1779718092.9791834,95,2.2859690189361572
1779718094.492576,96,2.6671900749206543
1779718096.025999,97,2.715883255004883
1779718097.4691007,98,3.814225196838379
1779718098.9325697,99,4.600564002990723
1779718100.3941705,100,4.6430768966674805
1779718101.8791242,101,5.638119697570801
1779718103.4091756,102,4.71693754196167
1779718104.9291496,103,4.54307746887207
1779718106.4125202,104,3.9366071224212646
1779718107.9260323,105,3.352652072906494
1779718109.4391177,106,3.91361141204834
1779718110.9491405,107,4.260311603546143
1779718112.4459858,108,3.8638625144958496
1779718114.006578,109,3.4524621963500977
1779718115.5594773,110,3.3360676765441895
1779718117.0490782,111,3.6751577854156494
1779718118.5564318,112,3.4188907146453857
1779718120.0624301,113,2.9418258666992188
1779718121.50249,114,3.379861831665039
1779718123.005757,115,3.37837815284729
1779718124.5438397,116,3.6513044834136963
1779718126.042456,117,3.773756742477417
1779718127.485753,118,3.9083669185638428
1779718128.9524372,119,4.084036827087402
1779718130.4225247,120,3.9569506645202637
1779718131.8026514,121,4.123185634613037
1779718133.2123988,122,4.043212413787842
1779718134.6291704,123,4.254644393920898
1779718136.105819,124,5.6485748291015625
1779718137.509076,125,5.532967567443848
1779718138.9094698,126,5.980254650115967
1779718140.2557604,127,5.893976211547852
1779718141.6022787,128,5.0076398849487305
1779718142.9790757,129,6.674168586730957
1779718144.3689954,130,6.098755836486816
1779718145.7584321,131,5.925991535186768
1779718147.166534,132,5.3355326652526855
1779718148.602408,133,5.291913032531738
1779718150.009062,134,4.737730979919434
1779718151.3823593,135,4.920745372772217
1779718152.769291,136,4.834939479827881
1779718154.1534686,137,4.910335063934326
1779718155.5491323,138,4.502211093902588
1779718156.948082,139,4.436185359954834
1779718158.3591223,140,4.703610420227051
1779718159.769251,141,4.513772487640381
1779718161.1724422,142,4.5758233070373535
1779718162.5691013,143,5.305028438568115
1779718163.9327116,144,5.9185075759887695
1779718165.3324382,145,5.338515281677246
1779718166.7225597,146,5.222341060638428
1779718168.0758097,147,5.17966890335083
1779718169.4527628,148,5.323213577270508
1779718170.845885,149,5.788105487823486
1779718172.2157996,150,6.155968189239502
1779718173.6624856,151,6.2087483406066895
1779718175.1691902,152,6.220584869384766
1779718176.629387,153,6.176644325256348
1779718178.035789,154,6.374113082885742
1779718179.4880168,155,6.190704822540283
1779718180.9525347,156,6.583148002624512
1779718182.4224317,157,6.772612571716309
1779718183.9457936,158,7.399137020111084
1779718185.4459357,159,7.294558048248291
1779718186.9359813,160,6.530830383300781
1779718188.432418,161,6.353184223175049
1779718189.892582,162,6.154354095458984
1779718191.309203,163,6.5310187339782715
1779718192.715875,164,6.935616970062256
1779718194.189174,165,7.313656330108643
1779718195.9892638,166,7.962890148162842
1779718198.4224272,167,7.685631275177002
1779718200.8891933,168,7.1767449378967285
1779718203.3032777,169,5.82994270324707
1779718205.7158039,170,5.327212810516357
1779718208.1560364,171,4.522008419036865
1779718210.595802,172,5.543726921081543
1779718212.9991431,173,5.743502616882324
1779718215.4824135,174,6.333421230316162
1779718220.1390803,175,6.893703937530518
1779718221.499147,176,6.176074981689453
1779718222.8824384,177,6.840755939483643
1779718224.2327547,178,5.490342617034912
1779718225.6040099,179,5.611162185668945
1779718226.9825077,180,5.657472610473633
1779718228.3557727,181,6.079675197601318
1779718229.7626665,182,6.160345077514648
1779718231.152559,183,6.904867649078369
1779718232.5458367,184,6.9598517417907715
1779718233.9159067,185,7.193596363067627
1779718235.2857451,186,6.836986064910889
1779718236.682492,187,7.212522506713867
1779718238.1025283,188,7.773205280303955
1779718239.5624905,189,7.896007061004639
1779718240.9224408,190,7.812811851501465
1779718242.2893283,191,7.6174445152282715
1779718243.7624795,192,7.892091274261475
1779718245.13253,193,7.9228434562683105
1779718246.5595503,194,8.271397590637207
1779718247.935821,195,8.046907424926758
1779718249.3214154,196,7.112265586853027
1779718250.6457703,197,7.207133769989014
1779718251.9991674,198,7.735275745391846
1779718253.3422859,199,8.095699310302734
1779718254.7325184,200,8.28812026977539
1779718256.1694207,201,7.144651412963867
1779718257.5791218,202,7.013736248016357
1779718258.9425027,203,6.838083744049072
1779718260.265783,204,6.722070693969727
1779718261.5624123,205,6.917242050170898
1779718262.8558688,206,6.734027862548828
1779718264.1791458,207,6.885693073272705
1779718265.4659119,208,7.204585552215576
1779718266.7691183,209,7.8946027755737305
1779718268.0829027,210,9.277067184448242
1779718269.4293191,211,9.662026405334473
1779718270.779145,212,9.532612800598145
1779718272.1358564,213,8.720086097717285
1779718273.5817895,214,8.243030548095703
1779718275.0258217,215,9.322525024414062
1779718276.4957633,216,8.904349327087402
1779718277.9024935,217,8.82754135131836
1779718279.345703,218,8.774635314941406
1779718280.8124747,219,8.71883773803711
1779718282.2728636,220,8.781899452209473
1779718283.7124019,221,8.57316780090332
1779718285.1558464,222,9.42943286895752
1779718286.6093864,223,9.450142860412598
1779718288.0757544,224,9.738153457641602
1779718289.4161382,225,8.704840660095215
1779718290.715779,226,8.543426513671875
1779718292.0292459,227,8.245085716247559
1779718293.3127813,228,8.631791114807129
1779718294.6524863,229,9.907849311828613
1779718296.0064964,230,9.234673500061035
1779718297.3458507,231,10.120911598205566
1779718298.709151,232,9.765918731689453
1779718300.0458329,233,10.565984725952148
1779718301.3991494,234,9.152276039123535
1779718302.7758572,235,8.711577415466309
1779718304.1175315,236,9.356727600097656
1779718305.4525917,237,8.560086250305176
1779718306.7691844,238,8.717316627502441
1779718308.1125002,239,8.719930648803711
1779718309.4457486,240,8.71212100982666
1779718310.765842,241,8.876714706420898
1779718312.212471,242,9.021628379821777
1779718313.6891193,243,10.453268051147461
1779718315.1524746,244,10.148995399475098
1779718316.612446,245,10.522858619689941
1779718318.0191019,246,9.92471694946289
1779718319.4592881,247,9.610496520996094
1779718320.9126647,248,10.474539756774902
1779718322.4125094,249,10.42819881439209
1779718324.845839,250,9.98223876953125
1779718327.2924626,251,9.383744239807129
1779718329.7124763,252,8.587254524230957
1779718332.152646,253,9.402264595031738
1779718334.5757735,254,9.853363990783691
1779718337.0191598,255,9.87686824798584
1779718339.689742,256,8.30370807647705
1779718342.2458093,257,8.129350662231445
1779718347.2918172,258,8.329656600952148
1779718348.6391687,259,8.482677459716797
1779718349.9525828,260,8.90083122253418
1779718351.3136265,261,9.103228569030762
1779718352.6366634,262,9.249300003051758
1779718353.9391475,263,9.745203971862793
1779718355.239489,264,9.320341110229492
1779718356.5492213,265,9.506837844848633
1779718357.8891835,266,8.937990188598633
1779718359.1892254,267,9.912287712097168
1779718360.5026011,268,9.234079360961914
1779718361.7960343,269,9.403576850891113
1779718363.1091323,270,9.868562698364258
1779718364.4091115,271,9.628986358642578
1779718365.7025356,272,10.09825325012207
1779718367.0432703,273,9.689748764038086
1779718368.406235,274,10.600628852844238
1779718369.7690957,275,10.810467720031738
