Wall time,Step,Value
1779700975.052292,3,-0.029510334134101868
1779700983.9359288,5,-0.032868631184101105
1779700987.4282036,6,-0.031215187162160873
1779700995.6830003,8,-0.032299187034368515
1779701002.5676959,10,-0.037037450820207596
1779701006.126104,11,-0.03903285786509514
1779701011.628578,12,-0.05029221624135971
1779701015.1002734,13,-0.040131792426109314
1779701018.5846174,14,-0.043211646378040314
1779701022.1350653,15,-0.03696169704198837
1779701027.5323343,16,-0.04315100610256195
1779701031.0614195,17,-0.03783607482910156
1779701034.7695563,18,-0.0443347692489624
1779701038.1944666,19,-0.04555129259824753
1779701043.5075395,20,-0.04192567616701126
1779701050.6358068,22,-0.05062149092555046
1779701057.505058,24,-0.04686793312430382
1779701062.9501061,25,-0.05485173314809799
1779701082.6131287,30,-0.040832262486219406
1779701086.1862147,31,-0.054455988109111786
1779701089.8140602,32,-0.04870467633008957
1779701095.6583982,33,-0.03829940780997276
1779701099.1725411,34,-0.038904666900634766
1779701106.1689825,36,-0.03368791192770004
1779701118.492084,39,-0.0313577875494957
1779701122.1495214,40,-0.03502663969993591
1779701130.9461198,42,-0.03088388964533806
1779701134.41235,43,-0.029613446444272995
1779701137.9362493,44,-0.028416043147444725
1779701143.2288163,45,-0.02725840173661709
1779701150.4309967,47,-0.034422360360622406
1779701157.746279,49,-0.028415320441126823
1779701162.9430206,50,-0.029844552278518677
1779701173.433674,53,-0.034735534340143204
1779701178.4499066,54,-0.03173656389117241
1779701181.8395593,55,-0.03844335675239563
1779701185.1849759,56,-0.03223292529582977
1779701188.5976427,57,-0.03509550169110298
1779701200.3428986,60,-0.0321480855345726
1779701203.6928473,61,-0.03361355885863304
1779701212.2761812,63,-0.027488507330417633
1779701215.7037516,64,-0.023015107959508896
1779701219.1395946,65,-0.02413436770439148
1779701224.097055,66,-0.02342034876346588
1779701227.554097,67,-0.02272120490670204
1779701230.8830159,68,-0.023266460746526718
1779701234.2361977,69,-0.024912482127547264
1779701243.2767963,71,-0.022646328434348106
1779701247.0331278,72,-0.02288738265633583
1779701250.6863241,73,-0.024824421852827072
1779701254.5197337,74,-0.02427116595208645
1779701264.1565797,76,-0.023136472329497337
1779701271.4463594,78,-0.02233225852251053
1779701276.95303,79,-0.026229828596115112
1779701283.9869237,81,-0.02508285455405712
1779701287.6062953,82,-0.026056084781885147
1779701296.4464011,84,-0.02893880009651184
1779701300.019919,85,-0.028177535161376
1779701303.6029737,86,-0.028131840750575066
1779701309.3463764,87,-0.023606296628713608
1779701312.9996676,88,-0.024772819131612778
1779701316.6229692,89,-0.025299176573753357
1779701325.729738,91,-0.02712511643767357
1779701329.316233,92,-0.026157749816775322
1779701332.9296637,93,-0.026002291589975357
1779701336.443335,94,-0.023805420845746994
1779701355.7133677,99,-0.024557171389460564
1779701360.9799085,100,-0.021828383207321167
1779701368.1464286,102,-0.0216359943151474
1779701376.5893543,104,-0.023550476878881454
1779701380.014472,105,-0.023043524473905563
1779701383.4671652,106,-0.023606080561876297
1779701395.4596045,109,-0.02406679093837738
1779701411.0533152,113,-0.02454172633588314
1779701423.4962656,116,-0.024098604917526245
1779701430.6570623,118,-0.022714510560035706
1779701434.259793,119,-0.021403368562459946
1779701439.4430406,120,-0.02282017469406128
1779701453.3962245,124,-0.023366963490843773
1779701458.4862359,125,-0.021957259625196457
1779701461.9395785,126,-0.023599646985530853
1779701465.4394743,127,-0.02550615184009075
1779701474.1430383,129,-0.023593999445438385
1779701477.85126,130,-0.02387368679046631
1779701490.6169534,133,-0.021843213587999344
1779701501.696404,136,-0.020658370107412338
1779701506.9944203,137,-0.02431577816605568
1779701514.189806,139,-0.023999717086553574
1779701523.2186944,141,-0.021359074860811234
1779701526.8992538,142,-0.019483570009469986
1779701530.5096133,143,-0.020690657198429108
1779701534.0996127,144,-0.021752795204520226
1779701539.3929722,145,-0.020508090034127235
1779701542.9331584,146,-0.020363355055451393
1779701550.157757,148,-0.02544623427093029
1779701553.7787025,149,-0.02125447802245617
1779701559.103144,150,-0.024585291743278503
1779701562.739666,151,-0.02126486971974373
1779701570.0031083,153,-0.023126665502786636
1779701575.323016,154,-0.020520050078630447
1779701578.996297,155,-0.022181034088134766
1779701586.2165806,157,-0.022504089400172234
1779701591.4898412,158,-0.02230944111943245
1779701595.059904,159,-0.02374381385743618
1779701602.2731142,161,-0.022406456992030144
1779701607.7563822,162,-0.01926908642053604
1779701615.0130014,164,-0.022440381348133087
1779701618.5895991,165,-0.024723201990127563
1779701627.363084,167,-0.020388051867485046
1779701630.9597347,168,-0.02134031616151333
1779701634.5629823,169,-0.021702729165554047
1779701643.6563869,171,-0.02145930752158165
1779701660.0495818,175,-0.02076948806643486
1779701663.7262685,176,-0.021139299497008324
1779701667.3496764,177,-0.02353844605386257
1779701670.9430656,178,-0.021188579499721527
1779701679.7797215,180,-0.021673128008842468
1779701683.3364172,181,-0.020726284012198448
1779701692.1503513,183,-0.019998477771878242
1779701699.432977,185,-0.022833779454231262
1779701703.0397346,186,-0.021441027522087097
1779701708.3398314,187,-0.021130530163645744
1779701711.9496794,188,-0.01875663548707962
1779701719.1830626,190,-0.02281520888209343
1779701724.4564433,191,-0.02166728302836418
1779701751.3364453,198,-0.02366543374955654
1779701767.3930538,202,-0.02240036427974701
1779701779.9764147,205,-0.024040672928094864
1779701783.5365546,206,-0.02261287532746792
1779701787.0933533,207,-0.023667164146900177
1779701792.443018,208,-0.023977970704436302
1779701808.776465,212,-0.021741067990660667
1779701812.3463283,213,-0.024493947625160217
1779701815.9663374,214,-0.024729546159505844
1779701819.9289644,215,-0.024378253147006035
1779701833.569997,218,-0.0248918067663908
1779701837.4330707,219,-0.025774989277124405
1779701843.196812,220,-0.018861576914787292
1779701846.929748,221,-0.022110875695943832
1779701850.6397052,222,-0.027138877660036087
1779701854.4097404,223,-0.02364630252122879
1779701863.7598276,225,-0.024786673486232758
1779701867.553012,226,-0.02485164999961853
1779701871.253096,227,-0.025882847607135773
1779701880.5631237,229,-0.02718176692724228
1779701884.2542784,230,-0.028547044843435287
1779701888.0030198,231,-0.02435888908803463
1779701891.729712,232,-0.02492222748696804
1779701897.2497034,233,-0.022912021726369858
1779701900.966377,234,-0.022554297000169754
1779701914.0331008,237,-0.026683440431952477
1779701917.7900906,238,-0.025550534948706627
1779701925.2864294,240,-0.022364426404237747
1779701942.1963975,244,-0.02559451386332512
1779701947.9597306,245,-0.027209479361772537
1779701955.4999292,247,-0.027261558920145035
1779701959.240024,248,-0.024171864613890648
1779701962.8866718,249,-0.02433539554476738
1779701968.7498105,250,-0.023603176698088646
1779701972.4984167,251,-0.02482668124139309
1779701976.3032424,252,-0.0259039755910635
1779701989.4864192,255,-0.021797938272356987
1779702002.6030967,258,-0.02672375552356243
1779702006.3302476,259,-0.026979967951774597
1779702010.0266316,260,-0.026294343173503876
1779702013.7298617,261,-0.024866249412298203
1779702023.0730891,263,-0.0279124416410923
1779702039.9430935,267,-0.030388083308935165
1779702047.5797684,269,-0.028025299310684204
1779702056.9965775,271,-0.02198893390595913
1779702060.7566154,272,-0.03108304738998413
