Wall time,Step,Value
1779700975.0547903,3,-0.006665953900665045
1779700983.938433,5,-0.010442404076457024
1779700987.4306192,6,-0.012016329914331436
1779700995.6862233,8,-0.014933939091861248
1779701002.5706942,10,-0.018621932715177536
1779701006.1301084,11,-0.021327193826436996
1779701011.6305785,12,-0.02306685969233513
1779701015.102271,13,-0.025182027369737625
1779701018.5861223,14,-0.026442106813192368
1779701022.1370661,15,-0.02905455231666565
1779701027.5343342,16,-0.03001200035214424
1779701031.0639153,17,-0.03167728707194328
1779701034.772252,18,-0.030496593564748764
1779701038.1964643,19,-0.03319936618208885
1779701043.5095356,20,-0.037144556641578674
1779701050.6393068,22,-0.04250011593103409
1779701057.5085588,24,-0.04605771228671074
1779701062.952608,25,-0.047058235853910446
1779701082.6131287,30,-0.046337202191352844
1779701086.1878502,31,-0.05189462751150131
1779701089.8160648,32,-0.04962053522467613
1779701095.6598985,33,-0.045332275331020355
1779701099.1750472,34,-0.04408664628863335
1779701106.171482,36,-0.03832133486866951
1779701118.4935844,39,-0.041730400174856186
1779701122.1515236,40,-0.04394673556089401
1779701130.9481199,42,-0.03586350008845329
1779701134.4143498,43,-0.035668786615133286
1779701137.939699,44,-0.03447671979665756
1779701143.230544,45,-0.02810153365135193
1779701150.4329965,47,-0.04558410495519638
1779701157.7495706,49,-0.03464118018746376
1779701162.946254,50,-0.0435219332575798
1779701173.434855,53,-0.05667364224791527
1779701178.4551697,54,-0.04630096256732941
1779701181.843452,55,-0.051695697009563446
1779701185.1873157,56,-0.06897694617509842
1779701188.5994422,57,-0.06341692060232162
1779701200.3463342,60,-0.06478598713874817
1779701203.6964457,61,-0.07171336561441422
1779701212.2781875,63,-0.047709833830595016
1779701215.7063396,64,-0.03661738336086273
1779701219.1395946,65,-0.03850313648581505
1779701224.0986004,66,-0.0363345742225647
1779701227.556653,67,-0.03961612284183502
1779701230.8847666,68,-0.03738528490066528
1779701234.2377708,69,-0.04285722225904465
1779701243.283127,71,-0.037072692066431046
1779701247.0366716,72,-0.03727709501981735
1779701250.6896043,73,-0.03428143262863159
1779701254.5233119,74,-0.04131925851106644
1779701264.1597185,76,-0.038654766976833344
1779701271.4463594,78,-0.035779163241386414
1779701276.9562614,79,-0.04574816673994064
1779701283.9901996,81,-0.04218510910868645
1779701287.6097534,82,-0.048023343086242676
1779701296.4496214,84,-0.0642714723944664
1779701300.019919,85,-0.055644672363996506
1779701303.6064255,86,-0.059871040284633636
1779701309.3463764,87,-0.037818294018507004
1779701312.9996676,88,-0.046209804713726044
1779701316.6250336,89,-0.04187363386154175
1779701325.7331157,91,-0.049220409244298935
1779701329.3196616,92,-0.048810284584760666
1779701332.9296637,93,-0.041849203407764435
1779701336.4462218,94,-0.044342897832393646
1779701355.716825,99,-0.043558768928050995
1779701360.9799085,100,-0.038099803030490875
1779701368.149684,102,-0.029933761805295944
1779701376.592505,104,-0.03961699828505516
1779701380.0162272,105,-0.03984396904706955
1779701383.4691646,106,-0.045162126421928406
1779701395.4629097,109,-0.041600100696086884
1779701411.056343,113,-0.04227673262357712
1779701423.499617,116,-0.044416069984436035
1779701430.659062,118,-0.04103539511561394
1779701434.259793,119,-0.03262389451265335
1779701439.4463274,120,-0.039577703922986984
1779701453.3995442,124,-0.03951132297515869
1779701458.4896173,125,-0.030644699931144714
1779701461.9429028,126,-0.04784992337226868
1779701465.4414783,127,-0.040686268359422684
1779701474.1464224,129,-0.03896894305944443
1779701477.85226,130,-0.03876855969429016
1779701490.6199532,133,-0.03479279577732086
1779701501.6997015,136,-0.03559838980436325
1779701506.997419,137,-0.04634714871644974
1779701514.189806,139,-0.03879430145025253
1779701523.2203803,141,-0.04094495251774788
1779701526.9012535,142,-0.03726175054907799
1779701530.5132263,143,-0.036192335188388824
1779701534.1037664,144,-0.03832389786839485
1779701539.3964567,145,-0.03246163949370384
1779701542.935372,146,-0.03549584001302719
1779701550.1597579,148,-0.03540462255477905
1779701553.7827063,149,-0.03940022364258766
1779701559.103144,150,-0.05032597482204437
1779701562.739666,151,-0.04156468063592911
1779701570.0065112,153,-0.03651046380400658
1779701575.3263268,154,-0.04194245859980583
1779701578.9996748,155,-0.04298026114702225
1779701586.2196953,157,-0.04232943803071976
1779701591.4898412,158,-0.04169273376464844
1779701595.059904,159,-0.046409815549850464
1779701602.2731142,161,-0.04988179728388786
1779701607.7563822,162,-0.038477424532175064
1779701615.016418,164,-0.04288959503173828
1779701618.5930326,165,-0.05135102570056915
1779701627.3663142,167,-0.0350118987262249
1779701630.9629788,168,-0.03909844905138016
1779701634.5662825,169,-0.04178716987371445
1779701643.6596746,171,-0.04169813543558121
1779701660.052936,175,-0.0419103167951107
1779701663.7296748,176,-0.04191397875547409
1779701667.353009,177,-0.04933380335569382
1779701670.946375,178,-0.043074317276477814
1779701679.783093,180,-0.04068021476268768
1779701683.3364172,181,-0.0373697429895401
1779701692.1532884,183,-0.03672581911087036
1779701699.4363694,185,-0.04248204827308655
1779701703.043154,186,-0.03934728354215622
1779701708.3429966,187,-0.04327457398176193
1779701711.9530232,188,-0.03763684257864952
1779701719.1864192,190,-0.03713838756084442
1779701724.4598641,191,-0.04306682571768761
1779701751.3397071,198,-0.047530170530080795
1779701767.3963156,202,-0.04778936132788658
1779701779.9796917,205,-0.046997200697660446
1779701783.5398536,206,-0.048456963151693344
1779701787.096493,207,-0.04992815479636192
1779701792.443018,208,-0.04997330904006958
1779701808.776465,212,-0.0427994541823864
1779701812.3497007,213,-0.045353200286626816
1779701815.969834,214,-0.041604362428188324
1779701819.9298692,215,-0.04200451821088791
1779701833.5731606,218,-0.047885410487651825
1779701837.4363077,219,-0.0374443382024765
1779701843.1997154,220,-0.03520139306783676
1779701846.933113,221,-0.03979411721229553
1779701850.6431026,222,-0.045540373772382736
1779701854.4130836,223,-0.04439696669578552
1779701863.7632332,225,-0.040722742676734924
1779701867.5568979,226,-0.04987846314907074
1779701871.2563996,227,-0.050343528389930725
1779701880.5663888,229,-0.04848025366663933
1779701884.2563837,230,-0.0510486364364624
1779701888.0030198,231,-0.04732568562030792
1779701891.7330441,232,-0.04822344332933426
1779701897.2531044,233,-0.04322471469640732
1779701900.969778,234,-0.046738799661397934
1779701914.036392,237,-0.048241421580314636
1779701917.7930675,238,-0.05025254935026169
1779701925.2864294,240,-0.044276706874370575
1779701942.1997616,244,-0.051606498658657074
1779701947.9630806,245,-0.05684305354952812
1779701955.5032973,247,-0.046888455748558044
1779701959.2432039,248,-0.04310694336891174
1779701962.8898702,249,-0.05523364990949631
1779701968.7531369,250,-0.03916839882731438
1779701972.5004246,251,-0.05355408042669296
1779701976.3064082,252,-0.05121127888560295
1779701989.4897296,255,-0.035515278577804565
1779702002.6064532,258,-0.05090074986219406
1779702006.333181,259,-0.04853677749633789
1779702010.0303037,260,-0.048040688037872314
1779702013.7331233,261,-0.0494811050593853
1779702023.0764155,263,-0.050946615636348724
1779702039.9464333,267,-0.0513228103518486
1779702047.5797684,269,-0.05104561895132065
1779702056.9998002,271,-0.039949774742126465
1779702060.7566154,272,-0.047858983278274536
1779702064.5163894,273,-0.06053536385297775
1779702068.266427,274,-0.04781182110309601
1779702073.8230667,275,-0.05978434532880783
1779702081.4166143,277,-0.03732055425643921
1779702085.1632123,278,-0.05583726614713669
1779702094.7564552,280,-0.05124720558524132
1779702102.2702098,282,-0.05083966255187988
1779702111.6330335,284,-0.04970317706465721
1779702132.7097616,289,-0.05870075523853302
1779702143.2765014,291,-0.05011367425322533
1779702146.9563878,292,-0.051993027329444885
1779702154.8598273,294,-0.04853777214884758
1779702160.3131542,295,-0.057909708470106125
1779702164.0930624,296,-0.06304384768009186
1779702167.713049,297,-0.05587166175246239
1779702171.366365,298,-0.052862897515296936
1779702175.000091,299,-0.05300338566303253
1779702180.3897421,300,-0.04723179340362549
1779702184.047177,301,-0.05362093448638916
1779702187.7299395,302,-0.03443446010351181
1779702191.4097426,303,-0.04846139997243881
1779702207.649687,307,-0.056331705302000046
1779702213.1097999,308,-0.04584919661283493
1779702220.439659,310,-0.051341213285923004
1779702232.9630551,313,-0.06155609339475632
1779702249.1329815,317,-0.0656035989522934
1779702252.7763746,318,-0.05074363946914673
1779702256.4296892,319,-0.05588896572589874
1779702261.773076,320,-0.05417729914188385
1779702269.0665412,322,-0.05748055875301361
1779702272.659749,323,-0.05785541236400604
1779702276.312919,324,-0.05301470682024956
1779702281.7163575,325,-0.05610138922929764
1779702285.3133352,326,-0.057724207639694214
1779702289.013052,327,-0.04952995106577873
1779702301.5898235,330,-0.05260369926691055
1779702305.2197602,331,-0.05239465460181236
1779702314.1163433,333,-0.049754440784454346
1779702321.39975,335,-0.05758794769644737
1779702330.3796926,337,-0.050521474331617355
1779702337.596595,339,-0.05431408807635307
1779702346.5263817,341,-0.05231499299407005
1779702350.1330755,342,-0.053567033261060715
1779702353.7597225,343,-0.058026380836963654
1779702357.383015,344,-0.05362234637141228
1779702362.66693,345,-0.05036574602127075
1779702366.2731853,346,-0.056423693895339966
1779702369.8564608,347,-0.05058024451136589
1779702373.479649,348,-0.05754739046096802
1779702377.1397474,349,-0.06210172176361084
1779702386.0431035,351,-0.05570720136165619
1779702393.296501,353,-0.05294710397720337
1779702398.5263896,354,-0.05172131955623627
1779702405.7381034,356,-0.059121694415807724
1779702414.603103,358,-0.055569350719451904
1779702418.2365007,359,-0.047780320048332214
1779702421.8830829,360,-0.05358320474624634
1779702425.4730723,361,-0.058900922536849976
1779702430.7497034,362,-0.053048379719257355
1779702434.3763795,363,-0.05492290109395981
1779702438.0063884,364,-0.05248221755027771
1779702441.6126375,365,-0.05580378696322441
1779702446.8597581,366,-0.05785176157951355
1779702450.5198755,367,-0.05212315171957016
1779702454.1596446,368,-0.05344054102897644
1779702463.100216,370,-0.05820940062403679
1779702466.6948526,371,-0.05757593736052513
1779702473.8056817,373,-0.05605652928352356
1779705793.929166,375,-0.06115070730447769
1779705797.665719,376,-0.0525982640683651
1779705801.3490374,377,-0.05321255326271057
1779705805.0757442,378,-0.06075263023376465
1779705810.5265412,379,-0.06241306662559509
1779705818.0592427,381,-0.05552630126476288
1779705821.8531175,382,-0.05988186225295067
1779705830.8774257,384,-0.05094286426901817
1779705834.670155,385,-0.04449739307165146
1779705838.4150643,386,-0.060187093913555145
1779705843.8933153,387,-0.05079419165849686
1779705847.600534,388,-0.048339854925870895
1779705855.0575933,390,-0.0635288879275322
1779705860.479931,391,-0.05582834407687187
1779705864.2366695,392,-0.04623444005846977
1779705867.9136834,393,-0.05397212505340576
1779705887.8158529,398,-0.05211444944143295
1779705891.3740942,399,-0.05484923720359802
1779705904.3423674,402,-0.05797145888209343
1779705908.319341,403,-0.06186249852180481
1779705917.9457686,405,-0.051747750490903854
1779705921.7063122,406,-0.05680972337722778
1779705931.3824797,408,-0.052679117769002914
1779705939.0338297,410,-0.06292686611413956
1779705958.695762,415,-0.06009899079799652
1779705964.1909723,416,-0.050660520792007446
